,addressee,dialogue_act,dialogue_num,doc,emitter,global_id,original_turn_number,span_end,subdoc,superdoc_num,surface_act,text,turn_id,type,parent_schema_id,schema_composition,outgoing_relation_id,relation_type
7796,"yiin, inca",Offer,511.0,s1_league3_game1,nareik15,s1_league3_game1_02_stac_1359932844,87,168.0,02,414.0,Assertion,I've sheep or wood,5462.0,Segment,0,0,s1_league3_game1_02_asoubeille_1361446314015,Q_Elab
7797,"yiin, inca",Offer,511.0,s1_league3_game1,nareik15,s1_league3_game1_02_stac_1359932844,87,168.0,02,414.0,Assertion,I've sheep or wood,5462.0,Segment,0,0,s1_league3_game1_02_asoubeille_1361447036046,Parallel
7798,nareik15,Counteroffer,511.0,s1_league3_game1,inca,s1_league3_game1_02_stac_1359942844,88,196.0,02,414.0,Question,trade for wood?,5463.0,Segment,0,0,0,0
7799,nareik15,Counteroffer,511.0,s1_league3_game1,yiin,s1_league3_game1_02_stac_1359952844,89,218.0,02,414.0,Request,same here,5464.0,Segment,0,0,0,0
7800,yiin,Other,512.0,s1_league3_game1,inca,s1_league3_game1_02_stac_1360012844,95,247.0,02,415.0,Question,you still there?,5465.0,Segment,0,0,s1_league3_game1_02_asoubeille_1361446440484,Clarification_question
7801,yiin,Other,512.0,s1_league3_game1,inca,s1_league3_game1_02_stac_1360012844,95,247.0,02,415.0,Question,you still there?,5465.0,Segment,0,0,s1_league3_game1_02_asoubeille_1361446525812,Explanation
7802,inca,Other,512.0,s1_league3_game1,nareik15,s1_league3_game1_02_stac_1360022844,96,306.0,02,415.0,Question,when do you think we should call it a day ,5466.0,Segment,s1_league3_game1_02_asoubeille_1361446433390,EDU,0,0
7803,inca,Other,512.0,s1_league3_game1,nareik15,s1_league3_game1_02_stac_1360022845,96,330.0,02,415.0,Question,if yiin remains absent?,5466.0,Segment,s1_league3_game1_02_asoubeille_1361446433390,EDU,s1_league3_game1_02_asoubeille_1361446391375,Conditional
7804,nareik15,Other,512.0,s1_league3_game1,inca,s1_league3_game1_02_stac_1360032844,97,364.0,02,415.0,Question,"how long has it been,",5467.0,Segment,s1_league3_game1_02_asoubeille_1361446458609,EDU,s1_league3_game1_02_asoubeille_1361446407140,Elaboration
7805,nareik15,Other,512.0,s1_league3_game1,inca,s1_league3_game1_02_stac_1360032845,97,382.0,02,415.0,Question,about 15 minutes?,5467.0,Segment,s1_league3_game1_02_asoubeille_1361446458609,EDU,0,0
7806,nareik15,Other,512.0,s1_league3_game1,inca,s1_league3_game1_02_stac_1360042844,98,397.0,02,415.0,Assertion,oh,5468.0,Segment,s1_league3_game1_02_asoubeille_1361447215015,EDU,s1_league3_game1_02_nasher_1463062741725,Elaboration
7807,"inca, nareik15",Other,512.0,s1_league3_game1,inca,s1_league3_game1_02_stac_1360052844,99,420.0,02,415.0,Assertion,never mind,5469.0,Segment,s1_league3_game1_02_asoubeille_1361447215015,EDU,0,0
7808,"inca, nareik15",Other,512.0,s1_league3_game1,nareik15,s1_league3_game1_02_stac_1360082844,102,454.0,02,415.0,Assertion,oh ... nevermind,5470.0,Segment,0,0,s1_league3_game1_02_asoubeille_1361446555062,Explanation
7809,"inca, nareik15",Other,512.0,s1_league3_game1,yiin,s1_league3_game1_02_stac_1360092844,103,489.0,02,415.0,Assertion,sry was eating dinner,5471.0,Segment,0,0,s1_league3_game1_02_asoubeille_1361446569812,Acknowledgement
7810,yiin,Other,512.0,s1_league3_game1,inca,s1_league3_game1_02_stac_1360102844,104,513.0,02,415.0,Assertion,no worries,5472.0,Segment,0,0,0,0
7811,All,Offer,513.0,s1_league3_game1,nareik15,s1_league3_game1_02_stac_1360132844,107,569.0,02,415.0,Question,"does anyone have clay or ore to trade,",5473.0,Segment,s1_league3_game1_02_asoubeille_1361446597359,EDU,s1_league3_game1_02_asoubeille_1361446584828,Elaboration
7812,"yiin, inca",Offer,513.0,s1_league3_game1,nareik15,s1_league3_game1_02_stac_1360132845,107,589.0,02,415.0,Assertion,I have plenty sheep,5473.0,Segment,s1_league3_game1_02_asoubeille_1361446597359,EDU,0,0
7813,nareik15,Refusal,513.0,s1_league3_game1,yiin,s1_league3_game1_02_stac_1360142844,108,611.0,02,415.0,Assertion,no sorry,5474.0,Segment,0,0,0,0
7814,nareik15,Counteroffer,513.0,s1_league3_game1,inca,s1_league3_game1_02_stac_1360152844,109,639.0,02,415.0,Question,"i have a clay,",5475.0,Segment,s1_league3_game1_02_asoubeille_1361446623312,EDU,s1_league3_game1_02_asoubeille_1361446614656,Elaboration
7815,nareik15,Counteroffer,513.0,s1_league3_game1,inca,s1_league3_game1_02_stac_1360152845,109,656.0,02,415.0,Question,trade for sheep?,5475.0,Segment,s1_league3_game1_02_asoubeille_1361446623312,EDU,0,0
7816,inca,Accept,513.0,s1_league3_game1,nareik15,s1_league3_game1_02_stac_1360162844,110,678.0,02,415.0,Assertion,cool,5476.0,Segment,0,0,0,0
7817,All,Offer,514.0,s1_league3_game1,inca,s1_league3_game1_02_stac_1360322844,126,721.0,02,416.0,Assertion,"i have lots of ore and sheep,",5477.0,Segment,s1_league3_game1_02_asoubeille_1361446665906,EDU,s1_league3_game1_02_asoubeille_1361446655906,Elaboration
7818,All,Offer,514.0,s1_league3_game1,inca,s1_league3_game1_02_stac_1360322845,126,739.0,02,416.0,Question,anyone got wheat?,5477.0,Segment,s1_league3_game1_02_asoubeille_1361446665906,EDU,0,0
7819,inca,Accept,514.0,s1_league3_game1,yiin,s1_league3_game1_02_stac_1360332844,127,759.0,02,416.0,Assertion,i have,5478.0,Segment,s1_league3_game1_02_asoubeille_1361447285406,EDU,s1_league3_game1_02_asoubeille_1361446683078,Continuation
7820,inca,Counteroffer,514.0,s1_league3_game1,yiin,s1_league3_game1_02_stac_1360342844,128,791.0,02,416.0,Request,i need clay or ore,5479.0,Segment,s1_league3_game1_02_asoubeille_1361447285406,EDU,0,0
7821,yiin,Accept,514.0,s1_league3_game1,inca,s1_league3_game1_02_stac_1360352844,129,819.0,02,416.0,Assertion,ore it is then,5480.0,Segment,0,0,0,0
7822,inca,Refusal,514.0,s1_league3_game1,nareik15,s1_league3_game1_02_stac_1360362844,130,862.0,02,416.0,Assertion,don't have wheat to spare,5481.0,Segment,s1_league3_game1_02_asoubeille_1361446746843,EDU,s1_league3_game1_02_asoubeille_1361446714921,Contrast
7823,inca,Counteroffer,514.0,s1_league3_game1,nareik15,s1_league3_game1_02_stac_1360362845,130,888.0,02,416.0,Assertion,"but plenty sheep or wood,",5481.0,Segment,s1_league3_game1_02_asoubeille_1361446746843,EDU,s1_league3_game1_02_asoubeille_1361446728890,Continuation
7824,inca,Counteroffer,514.0,s1_league3_game1,nareik15,s1_league3_game1_02_stac_1360362846,130,915.0,02,416.0,Request,I need clay or ore as well,5481.0,Segment,s1_league3_game1_02_asoubeille_1361446746843,EDU,0,0
7825,nareik15,Refusal,514.0,s1_league3_game1,inca,s1_league3_game1_02_stac_1360372844,131,934.0,02,416.0,Assertion,sorry,5482.0,Segment,0,0,0,0
7826,All,Offer,515.0,s1_league3_game1,nareik15,s1_league3_game1_02_stac_1360432844,137,988.0,02,417.0,Question,so does anyone have any clay or ore?,5483.0,Segment,0,0,s1_league3_game1_02_asoubeille_1361446791515,Question_answer_pair
7827,nareik15,Counteroffer,515.0,s1_league3_game1,yiin,s1_league3_game1_02_stac_1360442844,138,1011.0,02,417.0,Assertion,i got ore,5484.0,Segment,s1_league3_game1_02_asoubeille_1361446824781,EDU,s1_league3_game1_02_asoubeille_1361446811203,Elaboration
7828,nareik15,Counteroffer,515.0,s1_league3_game1,yiin,s1_league3_game1_02_stac_1360452844,139,1044.0,02,417.0,Request,i need clay or wood,5485.0,Segment,s1_league3_game1_02_asoubeille_1361446824781,EDU,0,0
7829,yiin,Offer,515.0,s1_league3_game1,nareik15,s1_league3_game1_02_stac_1360462844,140,1087.0,02,417.0,Assertion,I can give you some wood.,5486.0,Segment,0,0,0,0
7830,yiin,Accept,515.0,s1_league3_game1,nareik15,s1_league3_game1_02_stac_1360492844,143,1111.0,02,417.0,Assertion,thanks,5487.0,Segment,0,0,0,0
7831,All,Offer,516.0,s1_league3_game1,nareik15,s1_league3_game1_03_stac_1359762844,150,62.0,03,418.0,Request,"don't suppose anyone has any clay to trade, ",5488.0,Segment,s1_league3_game1_03_asoubeille_1361447548578,EDU,s1_league3_game1_03_asoubeille_1361447524406,Elaboration
7832,All,Offer,516.0,s1_league3_game1,nareik15,s1_league3_game1_03_stac_1359762845,150,78.0,03,418.0,Assertion,got plenty wood,5488.0,Segment,s1_league3_game1_03_asoubeille_1361447548578,EDU,0,0
7833,nareik15,Refusal,516.0,s1_league3_game1,inca,s1_league3_game1_03_stac_1359772844,151,108.0,03,418.0,Assertion,"need mine, sorry",5489.0,Segment,0,0,0,0
7834,All,Offer,517.0,s1_league3_game1,yiin,s1_league3_game1_03_stac_1359872844,161,151.0,03,419.0,Question,does anyone have clay or wood,5490.0,Segment,0,0,s1_league3_game1_03_asoubeille_1361447761062,Question_answer_pair
7835,yiin,Counteroffer,517.0,s1_league3_game1,inca,s1_league3_game1_03_stac_1359882844,162,177.0,03,419.0,Assertion,"i have clay,",5491.0,Segment,0,0,s1_league3_game1_03_asoubeille_1361447565359,Q_Elab
7836,yiin,Counteroffer,517.0,s1_league3_game1,inca,s1_league3_game1_03_stac_1359882844,162,177.0,03,419.0,Assertion,"i have clay,",5491.0,Segment,0,0,s1_league3_game1_03_asoubeille_1361447806468,Elaboration
7837,yiin,Counteroffer,517.0,s1_league3_game1,inca,s1_league3_game1_03_stac_1359882845,162,196.0,03,419.0,Question,do you have wheat?,5491.0,Segment,0,0,s1_league3_game1_03_asoubeille_1361447598484,Question_answer_pair
7838,Please choose...,Other,517.0,s1_league3_game1,yiin,s1_league3_game1_03_stac_1359892844,163,229.0,03,419.0,Please choose...,i got lots of wheat,5492.0,Segment,0,0,s1_league3_game1_03_asoubeille_1361447630343,Acknowledgement
7839,Please choose...,Other,517.0,s1_league3_game1,inca,s1_league3_game1_03_stac_1359902844,164,247.0,03,419.0,Please choose...,good,5493.0,Segment,0,0,s1_league3_game1_03_asoubeille_1361447877125,Acknowledgement
7840,yiin,Counteroffer,517.0,s1_league3_game1,inca,s1_league3_game1_03_stac_1359922844,166,276.0,03,419.0,Assertion,"i've got clay, ",5494.0,Segment,s1_league3_game1_03_asoubeille_1361447746312,EDU,s1_league3_game1_03_asoubeille_1361447644046,Contrast
7841,yiin,Refusal,517.0,s1_league3_game1,inca,s1_league3_game1_03_stac_1359922845,166,285.0,03,419.0,Assertion,not wood,5494.0,Segment,s1_league3_game1_03_asoubeille_1361447746312,EDU,0,0
7842,inca,Other,517.0,s1_league3_game1,yiin,s1_league3_game1_03_stac_1359952844,169,309.0,03,419.0,Assertion,sry my bet,5495.0,Segment,0,0,0,0
7843,Please choose...,Other,517.0,s1_league3_game1,yiin,s1_league3_game1_03_stac_1359962844,170,332.0,03,419.0,Please choose...,thank you,5496.0,Segment,0,0,s1_league3_game1_03_asoubeille_1361447828000,Acknowledgement
7844,Please choose...,Other,517.0,s1_league3_game1,inca,s1_league3_game1_03_stac_1359992844,173,359.0,03,419.0,Please choose...,thank you too,5497.0,Segment,0,0,0,0
7845,All,Offer,518.0,s1_league3_game1,nareik15,s1_league3_game1_03_stac_1360012844,175,398.0,03,420.0,Assertion,I have sheep to trade,5498.0,Segment,s1_league3_game1_03_asoubeille_1361447909921,EDU,0,0
7846,All,Offer,518.0,s1_league3_game1,nareik15,s1_league3_game1_03_stac_1360012845,175,424.0,03,420.0,Request,if anyone has ore or clay,5498.0,Segment,s1_league3_game1_03_asoubeille_1361447909921,EDU,s1_league3_game1_03_asoubeille_1361447898234,Conditional
7847,nareik15,Refusal,518.0,s1_league3_game1,inca,s1_league3_game1_03_stac_1360022844,176,453.0,03,420.0,Assertion,"sorry, not here",5499.0,Segment,0,0,s1_league3_game1_03_asoubeille_1361447936000,Acknowledgement
7848,nareik15,Refusal,518.0,s1_league3_game1,yiin,s1_league3_game1_03_stac_1360032844,177,487.0,03,420.0,Assertion,i need my clay sorry,5500.0,Segment,0,0,s1_league3_game1_03_asoubeille_1361447945796,Acknowledgement
7849,"yiin, inca",Other,518.0,s1_league3_game1,nareik15,s1_league3_game1_03_stac_1360042844,178,507.0,03,420.0,Assertion,ok,5501.0,Segment,0,0,0,0
7850,All,Offer,519.0,s1_league3_game1,yiin,s1_league3_game1_03_stac_1360072844,181,544.0,03,421.0,Question,does anyone have wood??,5502.0,Segment,0,0,s1_league3_game1_03_asoubeille_1361447980625,Question_answer_pair
7851,yiin,Accept,519.0,s1_league3_game1,inca,s1_league3_game1_03_stac_1360082844,182,564.0,03,421.0,Assertion,"i do, ",5503.0,Segment,0,0,s1_league3_game1_03_asoubeille_1361448015796,Q_Elab
7852,yiin,Accept,519.0,s1_league3_game1,inca,s1_league3_game1_03_stac_1360082844,182,564.0,03,421.0,Assertion,"i do, ",5503.0,Segment,0,0,s1_league3_game1_03_nasher_1463062113865,Acknowledgement
7853,yiin,Counteroffer,519.0,s1_league3_game1,inca,s1_league3_game1_03_stac_1360082845,182,579.0,03,421.0,Question,you got sheep?,5503.0,Segment,0,0,s1_league3_game1_03_asoubeille_1361448007218,Question_answer_pair
7854,yiin,Counteroffer,519.0,s1_league3_game1,inca,s1_league3_game1_03_stac_1360082845,182,579.0,03,421.0,Question,you got sheep?,5503.0,Segment,0,0,s1_league3_game1_03_asoubeille_1361448096078,Question_answer_pair
7855,yiin,Accept,519.0,s1_league3_game1,nareik15,s1_league3_game1_03_stac_1360092844,183,601.0,03,421.0,Assertion,I do,5504.0,Segment,0,0,s1_league3_game1_03_asoubeille_1361448057406,Parallel
7856,yiin,Accept,519.0,s1_league3_game1,nareik15,s1_league3_game1_03_stac_1360092844,183,601.0,03,421.0,Assertion,I do,5504.0,Segment,0,0,s1_league3_game1_03_nasher_1463062063782,Elaboration
7857,inca,Accept,519.0,s1_league3_game1,yiin,s1_league3_game1_03_stac_1360102844,184,618.0,03,421.0,Assertion,yes,5505.0,Segment,0,0,s1_league3_game1_03_asoubeille_1361448117203,Parallel
7858,Please choose...,Other,519.0,s1_league3_game1,nareik15,s1_league3_game1_03_stac_1360112844,185,656.0,03,421.0,Please choose...,( i also have sheep),5506.0,Segment,0,0,0,0
7859,inca,Other,519.0,s1_league3_game1,yiin,s1_league3_game1_03_stac_1360152844,189,687.0,03,421.0,Assertion,thank you so much,5507.0,Segment,0,0,s1_league3_game1_03_asoubeille_1361448161484,Acknowledgement
7860,yiin,Other,519.0,s1_league3_game1,inca,s1_league3_game1_03_stac_1360162844,190,708.0,03,421.0,Assertion,and you,5508.0,Segment,0,0,0,0
7861,All,Offer,520.0,s1_league3_game1,nareik15,s1_league3_game1_03_stac_1360332844,207,754.0,03,422.0,Question,"does anyone have any sheep, ",5509.0,Segment,s1_league3_game1_03_asoubeille_1361448604234,EDU,s1_league3_game1_03_asoubeille_1361448592812,Elaboration
7862,All,Offer,520.0,s1_league3_game1,nareik15,s1_league3_game1_03_stac_1360332845,207,771.0,03,422.0,Assertion,can trade a clay,5509.0,Segment,s1_league3_game1_03_asoubeille_1361448604234,EDU,0,0
7863,nareik15,Refusal,520.0,s1_league3_game1,inca,s1_league3_game1_03_stac_1360342844,208,800.0,03,422.0,Assertion,"no sheep, sorry",5510.0,Segment,0,0,0,0
7864,nareik15,Refusal,520.0,s1_league3_game1,yiin,s1_league3_game1_03_stac_1360352844,209,822.0,03,422.0,Assertion,no sorry,5511.0,Segment,0,0,0,0
7865,All,Offer,521.0,s1_league3_game1,nareik15,s1_league3_game1_03_stac_1360582844,232,859.0,03,423.0,Question,anyone have any ore,5512.0,Segment,0,0,s1_league3_game1_03_asoubeille_1361448841906,Question_answer_pair
7866,All,Offer,521.0,s1_league3_game1,nareik15,s1_league3_game1_03_stac_1360582844,232,859.0,03,423.0,Question,anyone have any ore,5512.0,Segment,0,0,s1_league3_game1_03_asoubeille_1361448850218,Question_answer_pair
7867,nareik15,Refusal,521.0,s1_league3_game1,inca,s1_league3_game1_03_stac_1360592844,233,880.0,03,423.0,Assertion,"not me,",5513.0,Segment,0,0,s1_league3_game1_03_asoubeille_1361448830765,Comment
7868,nareik15,Other,521.0,s1_league3_game1,inca,s1_league3_game1_03_stac_1360592845,233,886.0,03,423.0,Assertion,sorry,5513.0,Segment,0,0,0,0
7869,nareik15,Refusal,521.0,s1_league3_game1,yiin,s1_league3_game1_03_stac_1360602844,234,908.0,03,423.0,Assertion,no sorry,5514.0,Segment,0,0,0,0
7870,All,Offer,522.0,s1_league3_game1,inca,s1_league3_game1_04_stac_1359782844,240,31.0,04,424.0,Question,anyone have wood?,5515.0,Segment,0,0,s1_league3_game1_04_asoubeille_1361448922312,Elaboration
7871,All,Offer,522.0,s1_league3_game1,inca,s1_league3_game1_04_stac_1359782844,240,31.0,04,424.0,Question,anyone have wood?,5515.0,Segment,0,0,s1_league3_game1_04_asoubeille_1361448942593,Question_answer_pair
7872,All,Offer,522.0,s1_league3_game1,inca,s1_league3_game1_04_stac_1359782844,240,31.0,04,424.0,Question,anyone have wood?,5515.0,Segment,0,0,s1_league3_game1_04_asoubeille_1361448951296,Question_answer_pair
7873,All,Offer,522.0,s1_league3_game1,inca,s1_league3_game1_04_stac_1359782845,240,63.0,04,424.0,Assertion,"i can give clay, sheep or wheat",5515.0,Segment,0,0,0,0
7874,inca,Refusal,522.0,s1_league3_game1,yiin,s1_league3_game1_04_stac_1359792844,241,90.0,04,424.0,Assertion,no wood sorry,5516.0,Segment,0,0,0,0
7875,inca,Refusal,522.0,s1_league3_game1,nareik15,s1_league3_game1_04_stac_1359802844,242,113.0,04,424.0,Assertion,sorry,5517.0,Segment,0,0,0,0
7876,All,Offer,523.0,s1_league3_game1,nareik15,s1_league3_game1_04_stac_1359832844,245,164.0,04,425.0,Question,can anyone trade me ore for sheep,5518.0,Segment,0,0,s1_league3_game1_04_asoubeille_1361448961234,Question_answer_pair
7877,All,Offer,523.0,s1_league3_game1,nareik15,s1_league3_game1_04_stac_1359832844,245,164.0,04,425.0,Question,can anyone trade me ore for sheep,5518.0,Segment,0,0,s1_league3_game1_04_asoubeille_1361448975906,Question_answer_pair
7878,nareik15,Refusal,523.0,s1_league3_game1,inca,s1_league3_game1_04_stac_1359842844,246,197.0,04,425.0,Assertion,"sorry, only got one",5519.0,Segment,0,0,0,0
7879,nareik15,Counteroffer,523.0,s1_league3_game1,yiin,s1_league3_game1_04_stac_1359852844,247,255.0,04,425.0,Request,"unless you have 2 woods, i cant trade my ore",5520.0,Segment,0,0,s1_league3_game1_04_asoubeille_1361449035984,Q_Elab
7880,yiin,Counteroffer,523.0,s1_league3_game1,nareik15,s1_league3_game1_04_stac_1359862844,248,298.0,04,425.0,Question,how about 1 wood 1 sheep?,5521.0,Segment,0,0,s1_league3_game1_04_asoubeille_1361449047593,Question_answer_pair
7881,nareik15,Accept,523.0,s1_league3_game1,yiin,s1_league3_game1_04_stac_1359872844,249,320.0,04,425.0,Assertion,yah sure,5522.0,Segment,0,0,0,0
7882,All,Offer,524.0,s1_league3_game1,yiin,s1_league3_game1_04_stac_1360022844,264,367.0,04,426.0,Question,does anyone got clay or wood.....,5523.0,Segment,s1_league3_game1_04_asoubeille_1361449071359,EDU,s1_league3_game1_04_asoubeille_1361449058062,Elaboration
7883,All,Offer,524.0,s1_league3_game1,yiin,s1_league3_game1_04_stac_1360022845,264,390.0,04,426.0,Assertion,i got sheeps and wheat,5523.0,Segment,s1_league3_game1_04_asoubeille_1361449071359,EDU,0,0
7884,yiin,Counteroffer,524.0,s1_league3_game1,inca,s1_league3_game1_04_stac_1360032844,265,416.0,04,426.0,Assertion,"i have clay,",5524.0,Segment,s1_league3_game1_04_asoubeille_1361449083406,EDU,s1_league3_game1_04_asoubeille_1361449625718,Elaboration
7885,yiin,Counteroffer,524.0,s1_league3_game1,inca,s1_league3_game1_04_stac_1360032845,265,437.0,04,426.0,Request,i'll trade for sheep,5524.0,Segment,s1_league3_game1_04_asoubeille_1361449083406,EDU,0,0
7886,inca,Accept,524.0,s1_league3_game1,yiin,s1_league3_game1_04_stac_1360042844,266,461.0,04,426.0,Assertion,oh ok sure,5525.0,Segment,0,0,0,0
7887,yiin,Counteroffer,524.0,s1_league3_game1,nareik15,s1_league3_game1_04_stac_1360052844,267,491.0,04,426.0,Assertion,I have wood.,5526.0,Segment,s1_league3_game1_04_asoubeille_1361449142250,EDU,s1_league3_game1_04_asoubeille_1361449131906,Elaboration
7888,yiin,Counteroffer,524.0,s1_league3_game1,nareik15,s1_league3_game1_04_stac_1360052845,267,508.0,04,426.0,Question,trade for wheat?,5526.0,Segment,s1_league3_game1_04_asoubeille_1361449142250,EDU,0,0
7889,nareik15,Accept,524.0,s1_league3_game1,yiin,s1_league3_game1_04_stac_1360062844,268,530.0,04,426.0,Assertion,yah sure,5527.0,Segment,0,0,s1_league3_game1_04_asoubeille_1361449162859,Acknowledgement
7890,Please choose...,Other,524.0,s1_league3_game1,inca,s1_league3_game1_04_stac_1360072844,269,551.0,04,426.0,Please choose...,ADDTIME,5528.0,Segment,0,0,0,0
7891,yiin,Other,524.0,s1_league3_game1,nareik15,s1_league3_game1_04_stac_1360122844,274,575.0,04,426.0,Assertion,thanks,5529.0,Segment,0,0,0,0
7892,All,Offer,525.0,s1_league3_game1,nareik15,s1_league3_game1_04_stac_1360202844,282,628.0,04,427.0,Question,does anyone have any clay to trade?,5530.0,Segment,0,0,s1_league3_game1_04_asoubeille_1361449195000,Question_answer_pair
7893,nareik15,Accept,525.0,s1_league3_game1,inca,s1_league3_game1_04_stac_1360212844,283,646.0,04,427.0,Assertion,i do,5531.0,Segment,0,0,s1_league3_game1_04_asoubeille_1361449216437,Q_Elab
7894,nareik15,Counteroffer,525.0,s1_league3_game1,inca,s1_league3_game1_04_stac_1360222844,284,676.0,04,427.0,Question,got ore or wood?,5532.0,Segment,0,0,s1_league3_game1_04_asoubeille_1361449226875,Question_answer_pair
