,addressee,dialogue_act,dialogue_num,doc,emitter,global_id,original_turn_number,span_end,subdoc,superdoc_num,surface_act,text,turn_id,type,parent_schema_id,schema_composition,incoming_relation_id,relation_type
8171,"CheshireCatGrin, inca, ljaybrad123",Offer,655.0,s2_league1_game1,gotwood4sheep,s2_league1_game1_07_stac_1384782681,520,564.0,07,552.0,Request,ore for a sheep?,6551.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385407928109,Q_Elab
8172,"CheshireCatGrin, inca, ljaybrad123",Offer,655.0,s2_league1_game1,gotwood4sheep,s2_league1_game1_07_stac_1384782681,520,564.0,07,552.0,Request,ore for a sheep?,6551.0,Segment,0,0,s2_league1_game1_07_nasher_1417518126877,Q_Elab
8173,"CheshireCatGrin, inca, ljaybrad123",Offer,655.0,s2_league1_game1,gotwood4sheep,s2_league1_game1_07_stac_1384782681,520,564.0,07,552.0,Request,ore for a sheep?,6551.0,Segment,0,0,s2_league1_game1_07_nasher_1417518133245,Q_Elab
8174,gotwood4sheep,Other,655.0,s2_league1_game1,inca,s2_league1_game1_07_stac_1384782684,521,584.0,07,552.0,Assertion,"sorry,",6552.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385407997187,Comment
8175,gotwood4sheep,Refusal,655.0,s2_league1_game1,inca,s2_league1_game1_07_stac_1384782685,521,591.0,07,552.0,Assertion,no ore,6552.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385407944390,Question_answer_pair
8176,gotwood4sheep,Refusal,655.0,s2_league1_game1,CheshireCatGrin,s2_league1_game1_07_stac_1384782688,522,624.0,07,552.0,Assertion,likewise,6553.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385407958578,Question_answer_pair
8177,gotwood4sheep,Refusal,655.0,s2_league1_game1,CheshireCatGrin,s2_league1_game1_07_stac_1384782688,522,624.0,07,552.0,Assertion,likewise,6553.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385407973875,Parallel
8178,"CheshireCatGrin, inca, ljaybrad123",Other,655.0,s2_league1_game1,gotwood4sheep,s2_league1_game1_07_stac_1384782691,523,651.0,07,552.0,Assertion,alas,6554.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408011062,Acknowledgement
8179,"CheshireCatGrin, inca, ljaybrad123",Other,655.0,s2_league1_game1,gotwood4sheep,s2_league1_game1_07_stac_1384782691,523,651.0,07,552.0,Assertion,alas,6554.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408021718,Acknowledgement
8180,?,Other,656.0,s2_league1_game1,gotwood4sheep,s2_league1_game1_07_stac_1384782695,526,686.0,07,553.0,Question,not lucky 7?,6555.0,Segment,0,0,0,0
8181,gotwood4sheep,Other,656.0,s2_league1_game1,gotwood4sheep,s2_league1_game1_07_stac_1384782699,528,713.0,07,553.0,Assertion,ouch,6556.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408037343,Continuation
8182,ljaybrad123,Other,656.0,s2_league1_game1,ljaybrad123,s2_league1_game1_07_stac_1384782702,529,736.0,07,553.0,Assertion,:o,6557.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408047687,Continuation
8183,gotwood4sheep,Other,656.0,s2_league1_game1,inca,s2_league1_game1_07_stac_1384782705,530,758.0,07,553.0,Assertion,unlucky!,6558.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408058234,Elaboration
8184,gotwood4sheep,Other,656.0,s2_league1_game1,gotwood4sheep,s2_league1_game1_07_stac_1384782708,531,786.0,07,553.0,Assertion,craps,6559.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408066359,Elaboration
8185,CheshireCatGrin,Other,656.0,s2_league1_game1,CheshireCatGrin,s2_league1_game1_07_stac_1384782711,532,817.0,07,553.0,Assertion,bother,6560.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408078125,Continuation
8186,gotwood4sheep,Other,656.0,s2_league1_game1,gotwood4sheep,s2_league1_game1_07_stac_1384782714,533,851.0,07,553.0,Assertion,botheration,6561.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408093312,Elaboration
8187,"gotwood4sheep, inca, ljaybrad123",Other,656.0,s2_league1_game1,CheshireCatGrin,s2_league1_game1_07_stac_1384782717,534,892.0,07,553.0,Assertion,I'm hitting done,6562.0,Segment,s2_league1_game1_07_asoubeille_1385408140640,EDU,0,0
8188,"gotwood4sheep, inca, ljaybrad123",Other,656.0,s2_league1_game1,CheshireCatGrin,s2_league1_game1_07_stac_1384782718,534,918.0,07,553.0,Assertion,and its not moving on ...,6562.0,Segment,s2_league1_game1_07_asoubeille_1385408140640,EDU,s2_league1_game1_07_asoubeille_1385408133937,Continuation
8189,CheshireCatGrin,Other,656.0,s2_league1_game1,gotwood4sheep,s2_league1_game1_07_stac_1384782721,535,960.0,07,553.0,Assertion,need to move robber,6563.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408172328,Explanation
8190,gotwood4sheep,Other,656.0,s2_league1_game1,CheshireCatGrin,s2_league1_game1_07_stac_1384782724,536,989.0,07,553.0,Assertion,haha,6564.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408247328,Acknowledgement
8191,gotwood4sheep,Other,656.0,s2_league1_game1,CheshireCatGrin,s2_league1_game1_07_stac_1384782728,539,1044.0,07,553.0,Assertion,"Oddly, it let me that time ...",6565.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408267656,Acknowledgement
8192,gotwood4sheep,Other,656.0,s2_league1_game1,CheshireCatGrin,s2_league1_game1_07_stac_1384782729,539,1052.0,07,553.0,Assertion,Thanks!,6565.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408256718,Comment
8193,CheshireCatGrin,Other,656.0,s2_league1_game1,gotwood4sheep,s2_league1_game1_07_stac_1384782732,540,1077.0,07,553.0,Assertion,;),6566.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408281578,Comment
8194,"CheshireCatGrin, inca, ljaybrad123",Other,657.0,s2_league1_game1,gotwood4sheep,s2_league1_game1_07_stac_1384782736,551,1115.0,07,554.0,Assertion,gg well played!,6567.0,Segment,0,0,0,0
8195,"CheshireCatGrin, gotwood4sheep, ljaybrad123",Other,657.0,s2_league1_game1,inca,s2_league1_game1_07_stac_1384782739,552,1141.0,07,554.0,Assertion,well played!,6568.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408296734,Continuation
8196,"CheshireCatGrin, gotwood4sheep, inca",Other,657.0,s2_league1_game1,ljaybrad123,s2_league1_game1_07_stac_1384782742,553,1171.0,07,554.0,Assertion,well done,6569.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408305531,Continuation
8197,"CheshireCatGrin, gotwood4sheep, inca",Other,657.0,s2_league1_game1,ljaybrad123,s2_league1_game1_07_stac_1384782745,554,1205.0,07,554.0,Assertion,i need to run,6570.0,Segment,0,0,s2_league1_game1_07_nasher_1417522880882,Contrast
8198,"gotwood4sheep, inca, ljaybrad123",Other,657.0,s2_league1_game1,CheshireCatGrin,s2_league1_game1_07_stac_1384782748,555,1242.0,07,554.0,Assertion,good game :),6571.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408324265,Comment
8199,"gotwood4sheep, inca, ljaybrad123",Other,657.0,s2_league1_game1,CheshireCatGrin,s2_league1_game1_07_stac_1384782748,555,1242.0,07,554.0,Assertion,good game :),6571.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408530046,Comment
8200,"gotwood4sheep, inca, ljaybrad123",Other,657.0,s2_league1_game1,CheshireCatGrin,s2_league1_game1_07_stac_1384782748,555,1242.0,07,554.0,Assertion,good game :),6571.0,Segment,0,0,s2_league1_game1_07_nasher_1417522968383,Comment
8201,"CheshireCatGrin, gotwood4sheep, inca",Other,657.0,s2_league1_game1,ljaybrad123,s2_league1_game1_07_stac_1384782751,556,1285.0,07,554.0,Assertion,see you sunday perhaps,6572.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408354765,Narration
8202,ljaybrad123,Other,657.0,s2_league1_game1,gotwood4sheep,s2_league1_game1_07_stac_1384782754,557,1315.0,07,554.0,Assertion,bye lj!,6573.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408369937,Acknowledgement
8203,ljaybrad123,Other,657.0,s2_league1_game1,inca,s2_league1_game1_07_stac_1384782757,558,1356.0,07,554.0,Assertion,"ok cheers lj, see you later",6574.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408389015,Acknowledgement
8204,ljaybrad123,Other,657.0,s2_league1_game1,gotwood4sheep,s2_league1_game1_07_stac_1384782760,559,1382.0,07,554.0,Assertion,not,6575.0,Segment,s2_league1_game1_07_asoubeille_1385408450390,EDU,0,0
8205,ljaybrad123,Other,657.0,s2_league1_game1,gotwood4sheep,s2_league1_game1_07_stac_1384782763,560,1418.0,07,554.0,Assertion,i don't think,6576.0,Segment,s2_league1_game1_07_asoubeille_1385408450390,EDU,s2_league1_game1_07_nasher_1417523077999,Continuation
8206,ljaybrad123,Other,657.0,s2_league1_game1,gotwood4sheep,s2_league1_game1_07_stac_1384782766,561,1448.0,07,554.0,Assertion,but hey,6577.0,Segment,s2_league1_game1_07_asoubeille_1385408472937,EDU,0,0
8207,ljaybrad123,Other,657.0,s2_league1_game1,gotwood4sheep,s2_league1_game1_07_stac_1384782769,562,1477.0,07,554.0,Assertion,later!,6578.0,Segment,s2_league1_game1_07_asoubeille_1385408472937,EDU,s2_league1_game1_07_nasher_1417523092399,Continuation
8208,CheshireCatGrin,Other,657.0,s2_league1_game1,gotwood4sheep,s2_league1_game1_07_stac_1384782772,563,1513.0,07,554.0,Assertion,well done ccg,6579.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408499015,Comment
8209,inca,Other,657.0,s2_league1_game1,gotwood4sheep,s2_league1_game1_07_stac_1384782775,564,1544.0,07,554.0,Assertion,and inca,6580.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408509359,Continuation
8210,inca,Other,657.0,s2_league1_game1,gotwood4sheep,s2_league1_game1_07_stac_1384782775,564,1544.0,07,554.0,Assertion,and inca,6580.0,Segment,0,0,s2_league1_game1_07_nasher_1417523053145,Comment
8211,ljaybrad123,Other,657.0,s2_league1_game1,inca,s2_league1_game1_07_stac_1384782778,565,1577.0,07,554.0,Question,sunday do you mean?,6581.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408546078,Clarification_question
8212,"CheshireCatGrin, gotwood4sheep, ljaybrad123",Other,657.0,s2_league1_game1,inca,s2_league1_game1_07_stac_1384782779,565,1628.0,07,554.0,Assertion,yeah i feel rescheduling is probabyl a better idea,6581.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408558671,Elaboration
8213,"CheshireCatGrin, gotwood4sheep, ljaybrad123",Other,657.0,s2_league1_game1,inca,s2_league1_game1_07_stac_1384782779,565,1628.0,07,554.0,Assertion,yeah i feel rescheduling is probabyl a better idea,6581.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408580968,Comment
8214,"CheshireCatGrin, inca, ljaybrad123",Other,657.0,s2_league1_game1,gotwood4sheep,s2_league1_game1_07_stac_1384782782,566,1668.0,07,554.0,Assertion,race for the road,6582.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408649765,Comment
8215,inca,Other,657.0,s2_league1_game1,gotwood4sheep,s2_league1_game1_07_stac_1384782785,567,1697.0,07,554.0,Assertion,agreed,6583.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408623343,Acknowledgement
8216,"CheshireCatGrin, gotwood4sheep, ljaybrad123",Other,657.0,s2_league1_game1,inca,s2_league1_game1_07_stac_1384782788,568,1736.0,07,554.0,Assertion,i'll send an email anyway,6584.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408664187,Continuation
8217,"CheshireCatGrin, gotwood4sheep",Other,657.0,s2_league1_game1,inca,s2_league1_game1_07_stac_1384782791,569,1766.0,07,554.0,Assertion,sorry about this,6585.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408680875,Comment
8218,"CheshireCatGrin, inca",Other,657.0,s2_league1_game1,gotwood4sheep,s2_league1_game1_07_stac_1384782794,570,1821.0,07,554.0,Assertion,am free next week evenings again,6586.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408694828,Elaboration
8219,inca,Other,657.0,s2_league1_game1,gotwood4sheep,s2_league1_game1_07_stac_1384782797,571,1849.0,07,554.0,Assertion,ok :),6587.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408725593,Acknowledgement
8220,"CheshireCatGrin, gotwood4sheep",Other,657.0,s2_league1_game1,inca,s2_league1_game1_07_stac_1384782800,572,1872.0,07,554.0,Assertion,same here,6588.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408779531,Parallel
8221,"CheshireCatGrin, gotwood4sheep",Other,657.0,s2_league1_game1,inca,s2_league1_game1_07_stac_1384782803,573,1910.0,07,554.0,Assertion,we'll srot something out,6589.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408792859,Result
8222,"CheshireCatGrin, gotwood4sheep",Other,657.0,s2_league1_game1,inca,s2_league1_game1_07_stac_1384782803,573,1910.0,07,554.0,Assertion,we'll srot something out,6589.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408803406,Result
8223,inca,Other,657.0,s2_league1_game1,gotwood4sheep,s2_league1_game1_07_stac_1384782806,574,1942.0,07,554.0,Assertion,cool cool,6590.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408814125,Acknowledgement
8224,"CheshireCatGrin, gotwood4sheep",Other,657.0,s2_league1_game1,inca,s2_league1_game1_07_stac_1384782809,575,1979.0,07,554.0,Assertion,"cheers, well played ccg",6591.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408861203,Comment
8225,"gotwood4sheep, ljaybrad123",Other,657.0,s2_league1_game1,inca,s2_league1_game1_07_stac_1384782812,576,2000.0,07,554.0,Assertion,bye all,6592.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408878156,Narration
8226,"gotwood4sheep, inca",Other,657.0,s2_league1_game1,CheshireCatGrin,s2_league1_game1_07_stac_1384782815,577,2056.0,07,554.0,Assertion,"Bye, I'm probs going to go too!",6593.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408889921,Comment
8227,inca,Other,657.0,s2_league1_game1,gotwood4sheep,s2_league1_game1_07_stac_1384782818,578,2083.0,07,554.0,Assertion,bye!,6594.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408906062,Comment
8228,inca,Other,657.0,s2_league1_game1,gotwood4sheep,s2_league1_game1_07_stac_1384782818,578,2083.0,07,554.0,Assertion,bye!,6594.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408913406,Comment
8229,CheshireCatGrin,Other,657.0,s2_league1_game1,gotwood4sheep,s2_league1_game1_07_stac_1384782821,579,2119.0,07,554.0,Assertion,me too bye :),6595.0,Segment,0,0,s2_league1_game1_07_asoubeille_1385408921953,Parallel
8230,"Kersti, Tyrant Lord, nelsen",Offer,658.0,s2_league3_game1,Agnes,s2_league3_game1_01_stac_1384783507,25,36.0,01,555.0,Request,I could use some brick,6596.0,Segment,0,0,0,0
8231,"Kersti, Tyrant Lord, nelsen",Offer,658.0,s2_league3_game1,Agnes,s2_league3_game1_01_stac_1384783510,26,69.0,01,555.0,Question,anybody want sheep?,6597.0,Segment,0,0,s2_league3_game1_01_asoubeille_1385544777531,Elaboration
8232,Agnes,Refusal,658.0,s2_league3_game1,Kersti,s2_league3_game1_01_stac_1384783513,27,97.0,01,555.0,Assertion,No brick here,6598.0,Segment,0,0,s2_league3_game1_01_asoubeille_1385544795281,Question_answer_pair
8233,Agnes,Refusal,658.0,s2_league3_game1,Tyrant Lord,s2_league3_game1_01_stac_1384783516,28,128.0,01,555.0,Assertion,none either,6599.0,Segment,0,0,s2_league3_game1_01_asoubeille_1385544806531,Question_answer_pair
8234,Agnes,Refusal,658.0,s2_league3_game1,Tyrant Lord,s2_league3_game1_01_stac_1384783516,28,128.0,01,555.0,Assertion,none either,6599.0,Segment,0,0,s2_league3_game1_01_asoubeille_1385544863156,Parallel
8235,"Kersti, Tyrant Lord",Other,658.0,s2_league3_game1,Agnes,s2_league3_game1_01_stac_1384783519,29,148.0,01,555.0,Assertion,<sigh>,6600.0,Segment,0,0,s2_league3_game1_01_asoubeille_1385544815343,Comment
8236,"Kersti, Tyrant Lord",Other,658.0,s2_league3_game1,Agnes,s2_league3_game1_01_stac_1384783519,29,148.0,01,555.0,Assertion,<sigh>,6600.0,Segment,0,0,s2_league3_game1_01_asoubeille_1385544824687,Comment
8237,Agnes,Refusal,658.0,s2_league3_game1,nelsen,s2_league3_game1_01_stac_1384783522,30,168.0,01,555.0,Assertion,"nope,",6601.0,Segment,0,0,s2_league3_game1_01_asoubeille_1385544833031,Question_answer_pair
8238,Agnes,Refusal,658.0,s2_league3_game1,nelsen,s2_league3_game1_01_stac_1384783523,30,179.0,01,555.0,Assertion,me neither,6601.0,Segment,0,0,s2_league3_game1_01_asoubeille_1385544845562,Parallel
8239,Agnes,Refusal,658.0,s2_league3_game1,nelsen,s2_league3_game1_01_stac_1384783523,30,179.0,01,555.0,Assertion,me neither,6601.0,Segment,0,0,s2_league3_game1_01_asoubeille_1385544871953,Parallel
8240,Agnes,Refusal,658.0,s2_league3_game1,nelsen,s2_league3_game1_01_stac_1384783523,30,179.0,01,555.0,Assertion,me neither,6601.0,Segment,0,0,s2_league3_game1_01_jhunter_1458555713375,Elaboration
8241,"Kersti, Tyrant Lord, nelsen",Offer,659.0,s2_league3_game1,Agnes,s2_league3_game1_01_stac_1384783527,40,216.0,01,556.0,Question,Anybody have spare ore?,6602.0,Segment,0,0,0,0
8242,Agnes,Refusal,659.0,s2_league3_game1,Kersti,s2_league3_game1_01_stac_1384783530,41,235.0,01,556.0,Assertion,nope,6603.0,Segment,0,0,s2_league3_game1_01_asoubeille_1385544881859,Question_answer_pair
8243,"Kersti, Tyrant Lord, nelsen",Offer,659.0,s2_league3_game1,Agnes,s2_league3_game1_01_stac_1384783533,42,260.0,01,556.0,Assertion,I have wood,6604.0,Segment,0,0,s2_league3_game1_01_asoubeille_1385544894843,Elaboration
8244,Agnes,Refusal,659.0,s2_league3_game1,nelsen,s2_league3_game1_01_stac_1384783536,43,279.0,01,556.0,Assertion,nope,6605.0,Segment,0,0,s2_league3_game1_01_asoubeille_1385544913031,Question_answer_pair
8245,Agnes,Offer,660.0,s2_league3_game1,Kersti,s2_league3_game1_01_stac_1384783540,46,330.0,01,557.0,Question,"Agnes, would you swap clay for wood?",6606.0,Segment,0,0,0,0
8246,Kersti,Other,660.0,s2_league3_game1,Agnes,s2_league3_game1_01_stac_1384783543,47,367.0,01,557.0,Question,errr….which way around?,6607.0,Segment,0,0,s2_league3_game1_01_asoubeille_1385544939156,Clarification_question
8247,Agnes,Offer,660.0,s2_league3_game1,Kersti,s2_league3_game1_01_stac_1384783546,48,398.0,01,557.0,Assertion,"I give you wood,",6608.0,Segment,s2_league3_game1_01_asoubeille_1385544992328,EDU,0,0
8248,Agnes,Offer,660.0,s2_league3_game1,Kersti,s2_league3_game1_01_stac_1384783547,48,416.0,01,557.0,Question,you give me clay?,6608.0,Segment,s2_league3_game1_01_asoubeille_1385544992328,EDU,s2_league3_game1_01_asoubeille_1385544971937,Continuation
8249,Kersti,Refusal,660.0,s2_league3_game1,Agnes,s2_league3_game1_01_stac_1384783550,49,441.0,01,557.0,Assertion,I need clay,6609.0,Segment,0,0,s2_league3_game1_01_asoubeille_1385545013828,Question_answer_pair
8250,"Agnes, Kersti, Tyrant Lord",Offer,661.0,s2_league3_game1,nelsen,s2_league3_game1_01_stac_1384783554,52,481.0,01,558.0,Request,"If anyone still has clay,",6610.0,Segment,s2_league3_game1_01_asoubeille_1385545036562,EDU,0,0
8251,"Agnes, Kersti, Tyrant Lord",Offer,661.0,s2_league3_game1,nelsen,s2_league3_game1_01_stac_1384783555,52,516.0,01,558.0,Assertion,I'll trade a couple of wood for it,6610.0,Segment,s2_league3_game1_01_asoubeille_1385545036562,EDU,s2_league3_game1_01_jhunter_1463994405921,Conditional
8252,nelsen,Refusal,661.0,s2_league3_game1,Agnes,s2_league3_game1_01_stac_1384783558,53,535.0,01,558.0,Assertion,sorry,6611.0,Segment,0,0,s2_league3_game1_01_asoubeille_1385545042390,Question_answer_pair
8253,nelsen,Refusal,661.0,s2_league3_game1,Tyrant Lord,s2_league3_game1_01_stac_1384783562,59,559.0,01,558.0,Assertion,none,6612.0,Segment,0,0,s2_league3_game1_01_asoubeille_1385545052484,Question_answer_pair
8254,nelsen,Other,661.0,s2_league3_game1,Tyrant Lord,s2_league3_game1_01_stac_1384783563,59,565.0,01,558.0,Assertion,sorry,6612.0,Segment,0,0,s2_league3_game1_01_asoubeille_1385545061140,Comment
8255,"Agnes, Kersti, nelsen",Offer,662.0,s2_league3_game1,Tyrant Lord,s2_league3_game1_01_stac_1384783567,69,634.0,01,559.0,Question,anyone wanna trade one of their wheat for an ore?,6613.0,Segment,0,0,0,0
8256,Tyrant Lord,Refusal,662.0,s2_league3_game1,Kersti,s2_league3_game1_01_stac_1384783570,70,657.0,01,559.0,Assertion,got none,6614.0,Segment,0,0,s2_league3_game1_01_asoubeille_1385545075390,Question_answer_pair
8257,Tyrant Lord,Refusal,662.0,s2_league3_game1,nelsen,s2_league3_game1_01_stac_1384783573,71,677.0,01,559.0,Assertion,"nope,",6615.0,Segment,0,0,s2_league3_game1_01_asoubeille_1385545083734,Question_answer_pair
8258,Tyrant Lord,Other,662.0,s2_league3_game1,nelsen,s2_league3_game1_01_stac_1384783574,71,683.0,01,559.0,Assertion,sorry,6615.0,Segment,0,0,s2_league3_game1_01_asoubeille_1385545091515,Comment
8259,Tyrant Lord,Refusal,662.0,s2_league3_game1,Agnes,s2_league3_game1_01_stac_1384783577,72,706.0,01,559.0,Assertion,"not here,",6616.0,Segment,0,0,s2_league3_game1_01_asoubeille_1385545102312,Question_answer_pair
8260,Tyrant Lord,Other,662.0,s2_league3_game1,Agnes,s2_league3_game1_01_stac_1384783578,72,712.0,01,559.0,Assertion,sorry,6616.0,Segment,0,0,s2_league3_game1_01_asoubeille_1385545112250,Comment
8261,"Agnes, Kersti, nelsen",Other,662.0,s2_league3_game1,Tyrant Lord,s2_league3_game1_01_stac_1384783581,73,736.0,01,559.0,Assertion,cool,6617.0,Segment,0,0,s2_league3_game1_01_asoubeille_1385545126046,Acknowledgement
8262,"Agnes, Kersti, nelsen",Other,662.0,s2_league3_game1,Tyrant Lord,s2_league3_game1_01_stac_1384783581,73,736.0,01,559.0,Assertion,cool,6617.0,Segment,0,0,s2_league3_game1_01_asoubeille_1385545136562,Acknowledgement
